,address,title,date,content
329,https://saudiembassy.net/press-release/saudi-arabia-increases-aid-syrian-people,Saudi Arabia Increases Aid for Syrian People,"January 15, 2014","(WASHINGTON, DC) - Today, Saudi Minister of Finance Dr. Ibrahim Al-Assaf announced that Saudi Arabia has increased its financial assistance for the Syrian people by $60 million, bringing the total for disbursement during the coming period to $250 million. Al-Assaf made the announcement while addressing the Second International Humanitarian Pledging Conference on Syria held in Kuwait. Al-Assaf, who led the Kingdom’s delegation to the conference, reaffirmed Saudi Arabia’s commitment to the Syrian people. He stated, “The Kingdom of Saudi Arabia is keen to provide support for the Syrian refugees with aid totaling $448 million, about $260 million of which has already been paid in collaboration with a number of institutions working in the relief field for the Syrian people.”Saudi Arabia stands with the will of the Syrian people and their leadership represented by the national coalition."
330,https://saudiembassy.net/press-release/king-abdullah-meets-us-secretary-state,King Abdullah Meets with U.S. Secretary of State,"January 5, 2014","(WASHINGTON, DC) - Custodian of the Two Holy Mosques King Abdullah bin ‎Abdulaziz met today with U.S. Secretary of State John Kerry at his residence in Rawdhat ‎Khuraim. During their meeting, they discussed the Palestinian-Israeli peace process, as well as ‎regional and international developments. The meeting was attended by Foreign Minister Prince ‎Saud Al-Faisal, Saudi Ambassador to the U.S. Adel bin Ahmed Al-Jubeir, and Tim Lenderking, ‎Deputy Chief of Mission at the U.S. Embassy in Riyadh.‎"
331,https://saudiembassy.net/press-release/saudi-crown-prince-holds-meeting-centcom-commander,Saudi Crown Prince Holds Meeting with CENTCOM Commander,"January 5, 2014","(WASHINGTON, DC) - Crown Prince Salman bin Abdulaziz, Deputy Prime ‎Minister and Minister of Defense, received in Riyadh today the Commander of U.S. Central ‎Command General Lloyd Austin. During their meeting, they reviewed the prospects for greater ‎cooperation between the two countries and the latest developments in the Middle East. The ‎meeting was attended by Prince Salman bin Sultan bin Abdulaziz, Vice Minister of Defense; ‎Prince Mohammed bin Salman bin Abdulaziz, Chief of Crown Prince's Court and Special ‎Advisor; Saudi Ambassador to the U.S. Adel bin Ahmed Al-Jubeir; Chief of General Staff ‎General Hussein Al-Qabil; and Deputy Chief of General Staff Lieutenant General Abdulrahman ‎Al-Bunyan.‎Afterwards, Gen. Austin held a meeting with Minister of the National Guard Prince Miteb bin ‎Abdullah bin Abdulaziz.‎"
332,https://saudiembassy.net/press-release/saudi-arabia-announces-record-budget-2014,Saudi Arabia Announces Record Budget for 2014,"December 23, 2013","(WASHINGTON, DC) -  The Custodian of the Two Holy Mosques King Abdullah bin Abdulaziz Al-Saud today issued three royal decrees on the state's budget for Fiscal Year 1435/1436H (FY 2014).  Budget revenue and spending for 2014 were set at a record $228 billion (SR 855 billion).   King Abdullah stated, “…we announce the budget of the new fiscal year, which amounts to SR 855 billion ($228 billion), aiming to continue expenditure on programs and projects that further boost the march of sustainable development, create more job opportunity for citizens, and improve services.” The King added, “This budget is clear evidence of the great economic renaissance in our country.”The focus will be on infrastructure, education, health, social services, security services, municipal services, water and water treatment services, and roads and highways. Moreover, the budget gives particular emphasis to science and technology projects and e-government.“This year’s record budget is a reflection of the Kingdom’s continued investment in the welfare of the Saudi people,” said Saudi Ambassador to the U.S. Adel bin Ahmed Al-Jubeir. “This is another banner year for Saudi Arabia under the wise leadership of King Abdullah.”Expenditures on education and health and social affairs continued to receive the largest shares of the budget. The general budget allocations for major sectors are as follows: Education: $56 billion (SR 210 billion), representing 25 percent of FY 2014 total appropriations and an increase of 3 percent Health and Social Affairs: $28.8 billion (SR 108 billion), an increase of 8 percent Municipality Services: $10.4 billion (SR 39 billion), an increase of 9 percent Infrastructure and Transportation: $17.8 billion (SR 66.6 billion), an increase of 2.5 percent Water, Agriculture, Industry, and Other Economic Resources: $16. 3 billion (SR 61 billion), an increase of 5.7 percent"
333,https://saudiembassy.net/press-release/statement-saudi-foreign-ministry-un-security-council-membership,Statement by Saudi Foreign Ministry on UN Security Council Membership,"October 18, 2013","(WASHINGTON, DC) - The Ministry of Foreign Affairs issued the following statement today after the election of the Kingdom of Saudi Arabia as a non-permanent member of the United Nations Security Council:First of all, the Kingdom of Saudi Arabia is pleased to extend its sincere thanks and deep gratitude to all countries that have given their confidence to elect it as a non-permanent member of the United Nations Security Council for the next two years.The Kingdom of Saudi Arabia, a founding member of the United Nations, is proud of its full and permanent commitment to the purposes and principles of the Charter of the United Nations, believing that commitment of all Member States, honestly, truthfully and accurately, as agreed upon and stipulated in the Charter is the real guarantee for world security and peace.If the Member States of the United Nations consider wining the membership of UN Security Council, which is, according to the Charter of the Organization, the sole agency responsible for preserving world peace and security, as a high honor and a great responsibility for participating directly and effectively in the service of international issues, the Kingdom of Saudi Arabia believes that the manner, the mechanisms of action and double standards existing in the Security Council prevent it from performing its duties and assuming its responsibilities towards preserving international peace and security as required, leading to the continued disruption of peace and security, the expansion of the injustices against the peoples, the violation of rights and the spread of conflicts and wars around the world.In this regard, it is unfortunate that all international efforts that have been exerted in recent years, and in which Saudi Arabia participated very effectively, did not result in reaching reforms required to be made to enable the Security Council to regain its desired role in the serve of the issues of peace and security in the world.With the current continuation of the Palestinian cause without a just and lasting solution for 65 years, which resulted in several wars threatened international peace and security is irrefutable evidence and proof of the Security Council's inability to carry out its duties and assume its responsibilities.The failure of the Security Council to make the Middle East a free zone of all weapons of mass destruction, whether because of its inability to subdue the nuclear programs of all countries in the region, without exception, to the international control and inspection or to prevent any country in the region from possessing nuclear weapons, is another irrefutable evidence and proof of its inability to carry out its duties and hold its responsibilities.Allowing the ruling regime in Syria to kill and burn its people by the chemical weapons, while the world stands idly, without applying deterrent sanctions against Damascus regime, is also irrefutable evidence and proof of the inability of the Security Council to carry out its duties and responsibilities.Accordingly, the Kingdom of Saudi Arabia, based on its historical responsibilities towards its people, Arab and Islamic nations as well as towards the peoples aspiring for peace and stability all over the world, announces its apology for not accepting membership of the Security Council until the Council is reformed and enabled, effectively and practically, to carry out its duties and responsibilities in maintaining international peace and security."
334,https://saudiembassy.net/press-release/saudi-arabia-elected-un-security-council,Saudi Arabia Elected to UN Security Council,"October 17, 2013","(WASHINGTON, DC) - Today, the United Nations General Assembly elected Saudi Arabia to serve as a non-permanent member on the Security Council. The two-year term will begin on January 1, 2014. “It is a defining moment in the Kingdom’s history. As one of the first founding members of the United Nations, our election is much to rejoice over,” said Saudi Ambassador to the United Nations Abdallah Al-Mouallimi. “We welcome the positive shift, as well as the challenges, of being part of the Security Council body.”This is the first time Saudi Arabia has been elected as a non-permanent member of the UN Security Council. This membership reflects the Kingdom’s commitment towards peace and security around world.Chad, Chile, Lithuania and Nigeria also were elected to serve on the Council. Under the UN Charter, the 15-member Security Council has primary responsibility for the maintenance of international peace and security."
335,https://saudiembassy.net/press-release/saudi-king-calls-dialogue-among-islamic-sects-eid-address,Saudi King Calls for Dialogue Among Islamic Sects in Eid Address,"October 16, 2013","(WASHINGTON, DC) - Today, on behalf of the Custodian of the Two Holy ‎Mosques King Abdullah bin Abdulaziz, Crown Prince Salman bin Abdulaziz held the annual ‎reception ceremony for Islamic leaders, heads of Hajj missions and guests of King Abdullah in ‎Mina. Prince Salman also delivered a speech on behalf of King Abdullah, congratulated guests on ‎the occasion of Eid Al-Adha, and wished all a successful Hajj (pilgrimage).‎King Abdullah’s speech stated, “Islam is known for its mildness, along with its moderation, ‎clarity, and forgiveness. It is our way of fostering understanding and engaging in dialogue with ‎the others. Islam becomes our civilized guide in understanding concepts such as freedom of ‎religion, cultures and beliefs instead of resorting to force.”‎King Abdullah stressed the importance of using dialogue to encourage greater understanding, ‎noting the establishment of the Center for Dialogue Among Islamic Sects. He stated, “The goal ‎of the Islamic ummah [community] was to establish the center in order to avoid disunity and ‎division. We are convinced that dialogue among Islamic sects, with God’s grace and help, is the ‎best course of action for all .” ‎Dr. Bandar Al-Hajjar, Minister of Hajj, Dr. Abdullah bin Abdulmohsen Al-Turki, Secretary ‎General of The Muslim World League, and Dr. Nouraddain Al-Khademi, Tunisia’s Minister of ‎Religious Affairs, also delivered speeches during the ceremony."
336,https://saudiembassy.net/press-release/crown-prince-reinforces-saudi-support-egyptian-people,Crown Prince Reinforces Saudi Support for Egyptian People,"October 9, 2013","(WASHINGTON, DC) - On Tuesday, Crown Prince Salman bin Abdulaziz reaffirmed Saudi Arabia’s support for Egypt and its people, following Egyptian interim president Adly Mansour’s visit to the Kingdom.Crown Prince Salman said Egypt is in safe hands and has historically been able to handle their problems. Prince Salman added that Egypt’s strength is strength for the Arab world.Mr. Mansour thanked Custodian of the Two Holy Mosques King Abdullah bin Abdulaziz, the Saudi government, and people for their support of the will of the Egyptian people."
337,https://saudiembassy.net/press-release/saudi-king-reaffirms-kingdom%E2%80%99s-support-egypt,Saudi King Reaffirms Kingdom’s Support for Egypt,"October 9, 2013","(WASHINGTON, DC) - On Monday, Custodian of the Two Holy Mosques King Abdullah bin Abdulaziz met with Egyptian interim president Adly Mansour in Jeddah.King Abduallah confirmed Saudi Arabia’s backing of Egypt and its people. “We will support Egypt against terrorism, sedition, and those who try to undermine its security,” said King Abdullah during the meeting.Mr. Mansour thanked the Saudi government and people for supporting Egypt, and helping overcome the recent Egyptian economic crisis.During the meeting, the two leaders also discussed bilateral cooperation, and reviewed regional and international issues."
338,https://saudiembassy.net/press-release/saudi-foreign-minister-emphasizes-support-syrian-people,Saudi Foreign Minister Emphasizes Support for Syrian People,"September 27, 2013","(WASHINGTON, DC) - Yesterday, Saudi Foreign Minister Prince Saud Al-Faisal gave a speech before the ministerial meeting of the Group of Friends of Syrian People at the 68th General Assembly of the United Nations. Prince Saud, who is serving as the head of the Saudi Arabia's delegation to the 68th U.N. General Assembly, expressed his deep frustration with the situation in Syria.“More than 140,000 Syrians killed by the hands of the Syrian regime through using missiles, bombers and aircraft were not enough to move the international community, but it waits until the use of poisonous gases internationally banned, which caused the deaths of more than 14,000 victims, mostly women and children, to accuse the regime by committing crimes against humanity,” said Prince Saud.Prince Saud stated that the Syrian regime has continued to disregard all red lines, particularly with its use of chemical weapons. In addition, Prince Saud emphasized the importance for the escalation for humanitarian aid to the Syrian people.""We welcomed the Syrian National Coalition and the new formation of its new transitional government. The international hesitancy is an obstacle for achieving peace in Syria. We have to support the coalition and the Free Syrian Army,"" Prince Saud added."
339,https://saudiembassy.net/press-release/saudi-grand-mufti-condemns-attacks-non-muslims,Saudi Grand Mufti Condemns Attacks on Non-Muslims,"September 17, 2013","(WASHINGTON, DC) - Saudi Arabia’s Grand Mufti Sheikh Abdulaziz Al-AsShaikh, who is also Chairman of the Council of Senior Ulema (religious scholars) and the General Presidency of Scholarly Research and Ifta, condemned violence against non-Muslims living in Islamic countries or Muslims labeled as infidels.In a statement on Sept. 16, the Grand Mufti condemned acts that cause the “shedding of blood of Muslims and of those living in their counties in peace.” Sheikh Al-AsShaikh stated, “Given the dangerous developments in the Muslim world, I would like to warn against the danger of attacking Muslims and those (non-Muslims) under Muslim protection.”“In view of the fast-moving dangerous developments in the Islamic world, it is very distressing to see the tendencies of permitting or underestimating the shedding of blood of Muslims and those under protection in their countries. The sectarian or ignorant utterances made by some of these people would benefit none other than the greedy, vindictive and envious people. Hence, we would like to draw attention to the seriousness of the attacks on Muslims or those who live under their protection or under a pact with them,” Sheikh Al-AsShaikh said, quoting a number of verses from the Qur’an and Hadith."
340,https://saudiembassy.net/press-release/saudi-arabia-has-capacity-meet-global-demand-crude-oil,Saudi Arabia Has Capacity to Meet Global Demand for Crude Oil,"September 12, 2013","(WASHINGTON, DC) - Speaking at an industry event today in Seoul, Korea, Saudi Minister of Petroleum and Mineral Resources Ali Al-Naimi said that Saudi Arabia has increased crude oil production and is working with fellow OPEC members to bring down high oil prices.“Clearly, geopolitics – and speculation about geopolitics – is impacting prices,” said Al-Naimi. “But, for the record, oil market fundamentals are good, the market is well-balanced, and stocks remain within range.”Al-Naimi emphasized there are no supply shortages in the global oil market. “I repeat the message that Saudi Arabia, and other producers, remain willing and capable of meeting any additional demands,” he said.“The Kingdom of Saudi Arabia will continue to meet all the demands placed upon it …,” Al-Naimi concluded."
341,https://saudiembassy.net/press-release/joint-statement-syria,Joint Statement on Syria,"September 6, 2013","The Leaders and Representatives of Australia, Canada, France, Italy, Japan, Republic of Korea, Saudi Arabia, Spain, Turkey, the United Kingdom and the United States of America made the following statement on the margins of the Group of 20 Nations Leader’s Meeting in Saint Petersburg, Russia:The international norm against the use of chemical weapons is longstanding and universal. The use of chemical weapons anywhere diminishes the security of people everywhere. Left unchallenged, it increases the risk of further use and proliferation of these weapons.We condemn in the strongest terms the horrific chemical weapons attack in the suburbs of Damascus on August 21st that claimed the lives of so many men, women, and children. The evidence clearly points to the Syrian government being responsible for the attack, which is part of a pattern of chemical weapons use by the regime.We call for a strong international response to this grave violation of the world’s rules and conscience that will send a clear message that this kind of atrocity can never be repeated. Those who perpetrated these crimes must be held accountable.Signatories have consistently supported a strong UN Security Council Resolution, given the Security Council's responsibilities to lead the international response, but recognize that the Council remains paralyzed as it has been for two and a half years. The world cannot wait for endless failed processes that can only lead to increased suffering in Syria and regional instability. We support efforts undertaken by the United States and other countries to reinforce the prohibition on the use of chemical weapons.We commit to supporting longer term international efforts, including through the United Nations, to address the enduring security challenge posed by Syria’s chemical weapons stockpiles. Signatories have also called for the UN fact finding mission to present its results as soon as possible, and for the Security Council to act accordingly.We condemn in the strongest terms all human rights violations in Syria on all sides. More than 100,000 people have been killed in the conflict, more than 2 million people have become refugees, and approximately 5 million are internally displaced. Recognizing that Syria’s conflict has no military solution, we reaffirm our commitment to seek a peaceful political settlement through full implementation of the 2012 Geneva Communique. We are committed to a political solution which will result in a united, inclusive and democratic Syria.We have contributed generously to the latest United Nations (UN) and ICRC appeals for humanitarian assistance and will continue to provide support to address the growing humanitarian needs in Syria and their impact on regional countries. We welcome the contributions announced at the meeting of donor countries on the margins of the G20. We call upon all parties to allow humanitarian actors safe and unhindered access to those in need. European signatories will continue to engage in promoting a common European position."
342,https://saudiembassy.net/press-release/saudi-arabia-donates-200-million-support-palestinian-cities,Saudi Arabia Donates $200 Million to Support Palestinian Cities,"September 3, 2013","(WASHINGTON, DC) - On Sunday, September 1, 2013, the Custodian of the Two Holy Mosques King Abdullah bin Abdulaziz issued directives to allocate $200 million to help Palestinian cities build infrastructure, expand drinking water purification plants, build and upgrade hospitals and maintain health, education and social service centers.   This funding will be supported by the Islamic Development Bank and UN-Habitat, a United Nations program designed to promote socially and environmentally sustainable towns and cities.In May, Saudi Arabia contributed $86 million to the United Nations Relief and Works Agency for Palestinian refugees (UNRWA) for projects in the West Bank, Lebanon and Gaza. In January, the Kingdom contributed $100 million to the Palestinian Authority to help it overcome its financial difficulties. These contributions are in addition to Saudi Arabia’s commitment to the Palestinian Authority through the Arab League."
343,https://saudiembassy.net/press-release/saudi-cabinet-calls-strong-international-response-help-syrian-people,Saudi Cabinet Calls for Strong International Response to Help the Syrian People,"September 3, 2013","(WASHINGTON, DC) - Saudi Arabia on Monday called for a strong and serious international stand to stop the massacre of people in Syria by Bashar Assad’s regime.“The international community must assume its responsibilities by taking deterrent measures to put an end to violations and the crimes of genocide carried out by the Syrian regime over the past two years,” the Cabinet said.The Cabinet meeting, chaired by Crown Prince Salman, said any opposition to international action would only encourage the regime to continue its crimes and use of weapons of mass destruction.“The Cabinet renewed the Kingdom’s position to stand wholeheartedly with the will of the Syrian people and their leadership represented by the national coalition,” said Minister of Culture and Information Dr. Abdulaziz Khojah."
344,https://saudiembassy.net/press-release/saudi-foreign-minister-calls-decisive-and-serious-action-syria,Saudi Foreign Minister Calls for Decisive and Serious Action on Syria,"September 1, 2013","(CAIRO) - While attending an extraordinary Arab League Foreign Ministers meeting, Foreign Minister Prince Saud Al-Faisal today again urged the international community to do all that it can to prevent aggression against the Syrian people which has led to the death of more than 100,000.“We cannot bear seeing Syrian people being shelled with poisonous gases this way,” said Prince Saud. “We urge the international community to stop aggression by the Syrian regime against its people.”Prince Saud also said that “We need to help the Syrian people by halting the bloodshed, and not by merely condemning the violence. But we need to help them by all legal means possible against aggression that will almost make Syrians extinct.”Regarding the prospect of a military strike, Prince Saud stated, “We stand by the will of the Syrian people. They know their best interests, so whatever they accept, we accept and whatever they refuse, we refuse.”The Syrian National Coalition, which is the recognized Syrian representative at the Arab league, has called for outside military intervention to defeat the Assad regime."
345,https://saudiembassy.net/press-release/saudi-cabinet-commends-king%E2%80%99s-support-egypt,Saudi Cabinet Commends King’s Support for Egypt,"August 28, 2013","(WASHINGTON, DC) - On Monday, the Saudi Council of Ministers, chaired by Second Deputy Prime Minister Prince Muqrin bin Abdulaziz, applauded the Custodian of the Two Holy Mosques King Abdullah bin Abdulaziz’s strong support for the Egyptian people. On August 16, King Abdullah issued a statement expressing the Kingdom’s support for the Egyptian people in their struggle “against terrorism, extremism and sedition, and against whoever is trying to interfere in Egypt's internal affairs and in its determination, power and legitimate right to deter every spoiler or whoever misleads the people of Egypt.” King Abdullah cautioned that those who interfered in Egypt's internal affairs are “fanning the fire of sedition and are promoting the terrorism which they call fighting.”King Abdullah said the events in Egypt “only please enemies of Egypt's stability and security and its people, but at the same time pain all those who love Egypt and care for its stability and unity which are, today, targets for all evil wishers.” King Abdullah went on to say, “This attempt to unsettle Egypt’s unity and stability -- carried out by the ignorant, the inadvertent, or the mindful of the enemies’ design -- will, God willing, be fruitless.”"
346,https://saudiembassy.net/press-release/saudi-foreign-minister-calls-decisive-stand-syria,Saudi Foreign Minister Calls for Decisive Stand on Syria,"August 28, 2013","(WASHINGTON, DC) - Saudi Foreign Minister Prince Saud Al-Faisal called upon the international community to make a decisive stand against the Syrian regime. The statement was made yesterday at the Saudi-Moroccan Joint Commission for Bilateral Cooperation in Jeddah.Prince Saud stated that the situation now requires a tough international stance against the Syrian regime to stop the human tragedy that is occurring, noting its recent use of internationally banned chemical weapons in Damascus. He stated that the current regime’s refusal to cooperate with the international community and its continuous massacres against its own people have caused the government to lose sight of its Arab identity and affiliation with the Syrian population.On Monday, Saudi Arabia reiterated its call to the international community, represented by the Security Council, to shoulder its responsibilities towards the Syrian people, who continue to suffer. During its weekly meeting, the Cabinet warned that a failure to act in the face of the Assad regime’s use of chemical weapons against its own people will only invite more tragedies."
347,https://saudiembassy.net/press-release/saudi-arabia-passes-new-law-against-domestic-violence,Saudi Arabia Passes New Law Against Domestic Violence,"August 26, 2013","(WASHINGTON, DC) - Saudi Arabia today passed a law against domestic violence against women, children and domestic workers The law was passed during a meeting by the Council of Ministers, chaired by Second Deputy Prime Minister Prince Muqrin bin Abdulaziz.The new law criminalized domestic violence and other forms of physical or sexual abuse, both at home and in the workplace. The new law also provides shelter and treatment for victims of abuse.The law specifies that those found guilty of committing psychological or physical abuse could face prison sentences of up to one year and up to SR50,000 ($13,300) in fines.The cabinet called on all employees who have knowledge of cases of abuse to report them to their employers, who are obligated to report such cases to the Ministry of Social Affairs or police."
348,https://saudiembassy.net/press-release/saudi-foreign-minister-calls-un-security-council-emergency-meeting-syria,Saudi Foreign Minister Calls on U.N. Security Council for Emergency Meeting on Syria,"August 21, 2013","(WASHINGTON, DC) - Today, Saudi Foreign Minister Prince Saud Al-Faisal called upon the United Nations Security Council to hold an emergency meeting on Syria following reports of alleged gas attacks on the Syrian people.""We and the world are shocked of this humanitarian and horrible massacre in a number of Syrian cities by using chemical weapons which are forbidden internationally and resulted in the killing of hundreds of innocent civilians, mostly women and children,"" said Prince Saud.Prince Saud stated that it is now time for the U.N. Security Council to assume its responsibilities, overcome the differences among its members and regain the confidence of the international community through holding an immediate meeting to put an end to this human tragedy. He added that Saudi Arabia calls on the EU foreign ministers who are holding an emergency meeting in Brussels to make this humanitarian tragedy a base of their discussions."
349,https://saudiembassy.net/press-release/saudi-arabia-donates-100-million-un-counter-terrorism-centre-0,Saudi Arabia Donates $100 Million to UN Counter-Terrorism Centre,"August 7, 2013","(WASHINGTON, DC) - Custodian of the Two Holy Mosques King Abdullah bin Abdulaziz announced that the Kingdom of Saudi Arabia donated $100 million to the UN Counter-Terrorism Centre (UNCCT). The announcement was made tonight in Makkah during King Abdullah’s annual Eid Al-Fitr address following the end of the holy month of Ramadan. “I announce the donation from the Kingdom of Saudi Arabia of $100 million to support this center and work for its activation under the umbrella of the United Nations, calling on all other nations to take part in support of this center to get rid of the forces of hatred, extremism and criminality as this is the inevitable duty for whoever sees that terrorism is a demolishing tool that aims at threatening the world security and peace,” said King Abdullah in his speech, which was delivered on his behalf by Minister of Culture and Information Dr. Abdulaziz bin Mohieddin Khoja.Saudi Ambassador to the United States Adel bin Ahmed Al-Jubeir commended the donation, stating, “This tremendous contribution reflects King Abdullah’s commitment and determination to enhance international cooperation to fighting terrorism.”Under the directives of King Abdullah, Saudi Arabia has forged partnerships with foreign governments and multilateral organizations to protect national security and reinforce counterterrorism strategies.In 2011, Saudi Arabia signed an agreement with the United Nations to create the UNCCT and donated $10 million to its establishment. The initiative for this center was conceived in 2005, when King Abdullah held the Counter-Terrorism International Conference in Riyadh, Saudi Arabia.The center is located at the UN headquarters in New York City. UNCCT works with experts to discuss counterterrorism related subjects and reinforce current United Nations counterterrorism initiatives."
350,https://saudiembassy.net/press-release/saudi-foreign-minister-and-us-secretary-state-discuss-developments-syria,Saudi Foreign Minister and U.S. Secretary of State Discuss Developments in Syria,"June 25, 2013","(WASHINGTON, DC) - Today, Saudi Foreign Minister Prince Saud Al-Faisal met with U.S. Secretary of State John Kerry in Jeddah to discuss developments in Syria, along with a range of regional and international issues. The briefing was attended by Saudi Ambassador to the United States Adel bin Ahmed Al-Jubeir and U.S. Ambassador to the Kingdom of Saudi Arabia James B. Smith and other relevant Saudi officials.In remarks following the meeting, Prince Saud said that ending the crisis in Syria requires quick action and a clear international resolution. “Syria now can only be considered an occupied land. This requires a firm stand and speedy action from the international community,” he stated. He also highlighted the importance of providing international protection for the Syrian people, and commended the U.S. decision to send military aid to the Free Syrian Army. Prince Saud condemned the interference of foreign parties who support the Syrian regime, stating, “Perhaps the most ominous of these developments is the involvement of foreign forces, foremost of which is Hezbollah and others with support from Iran’s Revolutionary Guard in the mass murder of Syrians with unrestricted Russian military support” The foreign minister said there is no rationale to let Russia’s open and fervent arming of the Syrian regime and the foreign forces propping it to go on unabated.Prince Saud emphasized that the crisis in Syria can’t be tolerated and should be viewed as a genocide against its own people that negates all internal laws, norms and principles. Furthermore, he confirmed that the current Syrian regime will play no role in the future of Syria, and illustrated its lack of international legitimacy, as the Syrian National Coalition continues to receive recognition by the world community as the sole representative of the Syrian people.Secretary Kerry agreed that a political solution is needed to resolve the crisis. “We [the United States] believe that the best solution is a political solution in which the people of Syria have an opportunity to be able to make a choice about their future,” he said. “We continue to believe, as His Royal Highness referred to, that the Geneva 2 [conference] offers the best opportunity to be able to try to bring that about.”Secretary Kerry commended the work done by the Custodian of the Two Holy Mosques King Abdullah bin Abdulaziz and Prince Saud to bring about peace and stability in the region."
351,https://saudiembassy.net/press-release/%D8%A8%D9%8A%D9%80%D8%A7%D9%86-%D8%A7%D9%84%D8%B3%D9%81%D9%80%D8%A7%D8%B1%D8%A9-%D8%AD%D9%8A%D9%80%D8%A7%D9%84-%D8%B5%D9%80%D8%AF%D9%88%D8%B1-%D8%A7%D9%84%D8%AD%D9%83%D9%80%D9%85-%D8%B9%D9%84%D9%89-%D9%85%D9%86%D8%B5%D9%80%D9%88%D8%B1-%D8%A7%D8%B1%D8%A8%D8%A7%D8%A8-%D8%B3%D9%8A%D9%80%D8%A7%D8%B1, بيـان السفـارة حيـال صـدور الحكـم على منصـور ارباب سيـار,"May 30, 2013",(واشنطن العاصمة)-- بيـان من سفـارة خادم الحرميـن الشريفيـن في الولايات المتحـدة حيـال صـدور الحكـم اليـوم على منصـور ارباب سيـار :ان الحكم الصادر اليوم هو خطـوة نحو تحقيق العدالة، ويبعث رسالة واضحة لكل من يسعى لنشر الفوضى في المجتمع الدولي من خلال الانتهاكات الصارخة للقانون الدولي وللمبادئ والقيم الانسانية.
352,https://saudiembassy.net/press-release/statement-sentencing-manssor-arbabsiar,Statement on the sentencing of Manssor Arbabsiar,"May 30, 2013","(WASHINGTON, DC) - The Royal Embassy of Saudi Arabia issued the following statement regarding the sentencing today of Manssor Arbabsiar:The sentencing today is another step along the road to justice and sends a message of determination against those who seek to disrupt order in the international community through flagrant violations of international laws, human values and ethics."
353,https://saudiembassy.net/press-release/saudi-officials-hold-town-hall-meeting-saudi-students-us,Saudi Officials Hold Town Hall Meeting with Saudi Students in the U.S.,"May 26, 2013","(WASHINGTON, DC) - Saudi Minister of Higher Education Dr. Khalid Al-Angary and Saudi Ambassador to the United States Adel bin Ahmed Al-Jubeir on Friday held a town hall meeting with Saudi students to discuss issues facing the students in the United States and the recent graduates. The event was held at the embassy in Washington, D.C. and included more than 100 participants.Minister Al-Angary said that there are currently about 150,000 Saudi students studying abroad on the King Abdullah Scholarship Program and more than 72,000 students are studying in the U.S. Ambassador Al-Jubeir said the Kingdom does not have one ambassador in the U.S. but 72,000 ambassadors. Furthermore, he said each of the students represents their faith and country and urged them to take full advantage of their studies in the U.S.The ambassador also praised the students on their accomplishments and the scholarship selection process. He noted that the dropout rate from the program is about one percent, well below the national average in the Kingdom.Ambassador Al-Jubeir said the success of the King Abdullah Scholarship Program goes beyond the education of the Saudi youth. It is also the exposure to new perspectives and ideas from around the world, he said, while promoting cultural exchanges that will benefit generations to come."
354,https://saudiembassy.net/press-release/more-7000-saudi-students-graduate-schools-us,"More than 7,000 Saudi Students Graduate from Schools in the U.S.","May 26, 2013","(WASHINGTON, DC) - On May 25, the Saudi Cultural Mission held a graduation ceremony for more than 7,000 Saudi students who completed higher education degrees this year in the U.S. under the King Abdullah Scholarship Program. The ceremony was attended by Saudi Minister of Higher Education, His Excellency Dr. Khalid Al-Angary, the Saudi Ambassador to the United States, His Excellency Adel A. Al-Jubeir and the Saudi Cultural Attaché in Washington, D.C, Dr. Mohammed Al-Issa.“I congratulate the recent graduates and our two nations on this tremendous achievement,” said Ambassador Al-Jubeir. “Initiatives such as the King Abdullah Scholarship Program expose our youth to new innovations around the world and promote cultural exchanges for generations to come.”In 2006, King Abdullah established the King Abdullah Scholarship Program for study abroad. The Saudi government has offered scholarships to more than 150,000 students who are attending schools worldwide. There are more than 72,000 Saudi students currently studying in the U.S."
355,https://saudiembassy.net/press-release/saudi-embassy-participates-passport-dc,Saudi Embassy Participates in Passport DC,"May 1, 2013","(WASHINGTON, DC) - The Royal Embassy of Saudi Arabia will participate in the annual Passport DC Around the World Embassy Tour this Saturday, May 4 to share Saudi culture through a variety of activities, exhibits and performances.“The Embassy is pleased to participate in Passport DC for the fifth consecutive year,” said Saudi Ambassador Adel bin Ahmed Al-Jubeir. “This event gives us the opportunity to share our traditions with local visitors and residents in hopes of providing a greater cultural understanding of Saudi Arabia.”From 10 a.m. until 4 p.m. visitors will have a chance to experience Saudi Arabia through a variety of activities and traditional cuisine. Among the many activities, guests will have the opportunity to get their pictures taken in traditional Saudi clothing, their hands decorated with henna and have their names written in Arabic calligraphy. A traditional lunch will be served from 12 p.m.to 2 p.m., while Saudi coffee and dates will be available throughout the day.For more information on Saudi Arabia, please visit www.saudiembassy.net and follow the Embassy on Twitter (@SaudiEmbassyUSA) or on the Embassy YouTube page."
356,https://saudiembassy.net/press-release/statement-response-daily-mails-mailonline-article,Statement in Response to the Daily Mail's MailOnline Article,"May 1, 2013","(WASHINGTON, DC) - The Royal Embassy of Saudi Arabia issued the following statement in response to a story in the Daily Mail's MailOnline:""The Saudi government had no prior information about the Boston bombers. Therefore, it is not true that any information, written or otherwise, was passed to the U.S. Department of Homeland Security (DHS) or any other US agency in this regard. The Saudi government also does not have any record of any application by Tamerlan Tsarnaev for any visa to Saudi Arabia."""
